Time_s,Output
2.228604924,-0.001317436
2.22919109,-0.001323833
2.229777257,-0.001323695
2.230363423,-0.001316651
2.23094959,-0.001302929
2.231535756,-0.001283604
2.232121923,-0.001260701
2.232708089,-0.001237047
2.233294256,-0.001215913
2.233880422,-0.001200572
2.234466589,-0.00119392
2.235052755,-0.001198169
2.235638921,-0.0012146
2.236225088,-0.001243326
2.236811254,-0.001283146
2.237397421,-0.001331624
2.237983587,-0.001385463
2.238569754,-0.001441094
2.23915592,-0.00149529
2.239742087,-0.001545619
2.240328253,-0.00159065
2.24091442,-0.001629983
2.241500586,-0.001664166
2.242086753,-0.001694526
2.242672919,-0.001722843
2.243259086,-0.001750872
2.243845252,-0.001779796
2.244431419,-0.001809817
2.245017585,-0.001840013
2.245603751,-0.00186849
2.246189918,-0.001892711
2.246776084,-0.001909936
2.247362251,-0.001917685
2.247948417,-0.001914254
2.248534584,-0.001899184
2.24912075,-0.001873571
2.249706917,-0.001840095
2.250293083,-0.001802732
2.25087925,-0.001766239
2.251465416,-0.001735543
2.252051583,-0.001715121
2.252637749,-0.001708413
2.253223916,-0.001717283
2.253810082,-0.001741633
2.254396249,-0.001779313
2.254982415,-0.001826438
2.255568581,-0.001878106
2.256154748,-0.001929293
2.256740914,-0.001975667
2.257327081,-0.002014114
2.257913247,-0.002042933
2.258499414,-0.002061804
2.25908558,-0.002071606
2.259671747,-0.002074104
2.260257913,-0.002071463
2.26084408,-0.002065639
2.261430246,-0.002057763
2.262016413,-0.002047741
2.262602579,-0.002034213
2.263188746,-0.002014899
2.263774912,-0.001987199
2.264361079,-0.001948879
2.264947245,-0.001898669
2.265533411,-0.001836665
2.266119578,-0.001764502
2.266705744,-0.0016853
2.267291911,-0.001603391
2.267878077,-0.001523841
2.268464244,-0.001451787
2.26905041,-0.001391687
2.269636577,-0.0013466
2.270222743,-0.001317661
2.27080891,-0.001303893
2.271395076,-0.001302429
2.271981243,-0.001309125
2.272567409,-0.001319412
2.273153576,-0.001329145
2.273739742,-0.001335231
2.274325909,-0.001335959
2.274912075,-0.001331053
2.275498242,-0.001321543
2.276084408,-0.001309444
2.276670574,-0.001297239
2.277256741,-0.001287199
2.277842907,-0.00128072
2.278429074,-0.00127788
2.27901524,-0.001277356
2.279601407,-0.00127666
2.280187573,-0.001272627
2.28077374,-0.001262013
2.281359906,-0.00124215
2.281946073,-0.001211515
2.282532239,-0.001170125
2.283118406,-0.001119627
2.283704572,-0.001063063
2.284290739,-0.001004391
2.284876905,-0.000947906
2.285463072,-0.000897664
2.286049238,-0.000856924
2.286635404,-0.000827626
2.287221571,-0.000810021
2.287807737,-0.000802586
2.288393904,-0.000802386
2.28898007,-0.000805799
2.289566237,-0.000809351
2.290152403,-0.000810367
2.29073857,-0.000807271
2.291324736,-0.000799587
2.291910903,-0.000787802
2.292497069,-0.000773144
2.293083236,-0.000757254
2.293669402,-0.000741699
2.294255569,-0.000727409
2.294841735,-0.000714222
2.295427902,-0.000700739
2.296014068,-0.000684526
2.296600234,-0.000662581
2.297186401,-0.000631893
2.297772567,-0.000589948
2.298358734,-0.000535147
2.2989449,-0.000467066
2.299531067,-0.000386566
2.300117233,-0.000295691
2.3007034,-0.00019739
2.301289566,-9.51E-05
2.301875733,7.65E-06
2.302461899,0.000107647
2.303048066,0.000202232
2.303634232,0.000289502
2.304220399,0.000368414
2.304806565,0.00043873
2.305392732,0.000500764
2.305978898,0.000554989
2.306565064,0.000601666
2.307151231,0.000640675
2.307737397,0.000671586
2.308323564,0.000693865
2.30890973,0.00070708
2.309495897,0.00071105
2.310082063,0.000705967
2.31066823,0.00069257
2.311254396,0.000672302
2.311840563,0.000647344
2.312426729,0.000620425
2.313012896,0.00059445
2.313599062,0.000572093
2.314185229,0.000555486
2.314771395,0.000546074
2.315357562,0.000544582
2.315943728,0.000551054
2.316529894,0.000564955
2.317116061,0.000585379
2.317702227,0.000611349
2.318288394,0.000642103
2.31887456,0.000677275
2.319460727,0.000716863
2.320046893,0.000761072
2.32063306,0.000810114
2.321219226,0.000864044
2.321805393,0.000922627
2.322391559,0.000985176
2.322977726,0.001050409
2.323563892,0.001116425
2.324150059,0.001180891
2.324736225,0.001241431
2.325322392,0.001296065
2.325908558,0.001343516
2.326494725,0.001383318
2.327080891,0.00141577
2.327667057,0.001441832
2.328253224,0.001463018
2.32883939,0.001481191
2.329425557,0.001498238
2.330011723,0.001515656
2.33059789,0.001534219
2.331184056,0.00155385
2.331770223,0.001573754
2.332356389,0.001592704
2.332942556,0.001609348
2.333528722,0.00162247
2.334114889,0.001631225
2.334701055,0.001635348
2.335287222,0.001635334
2.335873388,0.001632463
2.336459555,0.001628622
2.337045721,0.001625927
2.337631887,0.001626283
2.338218054,0.001631016
2.33880422,0.001640646
2.339390387,0.001654814
2.339976553,0.00167232
2.34056272,0.001691306
2.341148886,0.001709562
2.341735053,0.001724964
2.342321219,0.001735922
2.342907386,0.001741728
2.343493552,0.001742716
2.344079719,0.00174021
2.344665885,0.0017363
2.345252052,0.001733504
2.345838218,0.00173435
2.346424385,0.001740933
2.347010551,0.001754505
2.347596717,0.001775217
2.348182884,0.001802069
2.34876905,0.00183309
2.349355217,0.001865682
2.349941383,0.001897035
2.35052755,0.001924537
2.351113716,0.001946131
2.351699883,0.001960597
2.352286049,0.001967703
2.352872216,0.001968178
2.353458382,0.001963498
2.354044549,0.001955521
2.354630715,0.001946068
2.355216882,0.001936553
2.355803048,0.001927717
2.356389215,0.001919512
2.356975381,0.001911154
2.357561547,0.001901323
2.358147714,0.001888503
2.35873388,0.001871373
2.359320047,0.001849182
2.359906213,0.001821992
2.36049238,0.001790767
2.361078546,0.001757273
2.361664713,0.001723828
2.362250879,0.001692912
2.362837046,0.001666715
2.363423212,0.001646676
2.364009379,0.001633153
2.364595545,0.001625314
2.365181712,0.001621281
2.365767878,0.001618504
2.366354045,0.001614241
2.366940211,0.00160604
2.367526377,0.001592171
2.368112544,0.001571937
2.36869871,0.001545844
2.369284877,0.001515543
2.369871043,0.001483555
2.37045721,0.001452786
2.371043376,0.001425964
2.371629543,0.001405122
2.372215709,0.001391227
2.372801876,0.001384003
2.373388042,0.001381971
2.373974209,0.001382677
2.374560375,0.001383088
2.375146542,0.001380114
2.375732708,0.001371143
2.376318875,0.001354499
2.376905041,0.001329716
2.377491208,0.001297585
2.378077374,0.001259969
2.37866354,0.001219444
2.379249707,0.001178808
2.379835873,0.00114056
2.38042204,0.00110641
2.381008206,0.001076936
2.381594373,0.00105147
2.382180539,0.00102824
2.382766706,0.001004725
2.383352872,0.000978138
2.383939039,0.000945921
2.384525205,0.000906168
2.385111372,0.000857926
2.385697538,0.000801361
2.386283705,0.000737743
2.386869871,0.000669264
2.387456038,0.000598698
2.388042204,0.000528945
2.38862837,0.000462577
2.389214537,0.000401489
2.389800703,0.000346747
2.39038687,0.000298643
2.390973036,0.000256908
2.391559203,0.000221002
2.392145369,0.000190401
2.392731536,0.000164858
2.393317702,0.000144571
2.393903869,0.000130234
2.394490035,0.000122917
2.395076202,0.000123782
2.395662368,0.000133719
2.396248535,0.000152973
2.396834701,0.000180881
2.397420868,0.000215715
2.398007034,0.000254684
2.3985932,0.000294096
2.399179367,0.000329698
2.399765533,0.00035715
2.4003517,0.000372536
2.400937866,0.00037281
2.401524033,0.000356095
2.402110199,0.000321819
2.402696366,0.000270713
2.403282532,0.000204681
2.403868699,0.000126524
2.404454865,3.96E-05
2.405041032,-5.28E-05
2.405627198,-0.000147454
2.406213365,-0.000241824
2.406799531,-0.000333986
2.407385698,-0.000422657
2.407971864,-0.00050711
2.40855803,-0.000587015
2.409144197,-0.000662192
2.409730363,-0.000732337
2.41031653,-0.000796808
2.410902696,-0.000854572
2.411488863,-0.000904323
2.412075029,-0.000944699
2.412661196,-0.000974527
2.413247362,-0.00099305
2.413833529,-0.001000131
2.414419695,-0.000996451
2.415005862,-0.000983626
2.415592028,-0.000964163
2.416178195,-0.000941204
2.416764361,-0.000918134
2.417350528,-0.000898161
2.417936694,-0.000884011
2.41852286,-0.000877733
2.419109027,-0.000880579
2.419695193,-0.000892907
2.42028136,-0.000914153
2.420867526,-0.000942957
2.421453693,-0.00097749
2.422039859,-0.001015902
2.422626026,-0.001056715
2.423212192,-0.001099024
2.423798359,-0.00114248
2.424384525,-0.001187151
2.424970692,-0.001233368
2.425556858,-0.001281588
2.426143025,-0.001332201
2.426729191,-0.001385258
2.427315358,-0.00144018
2.427901524,-0.001495621
2.428487691,-0.00154957
2.429073857,-0.001599673
2.429660023,-0.001643624
2.43024619,-0.001679512
2.430832356,-0.001706075
2.431418523,-0.001722912
2.432004689,-0.001730643
2.432590856,-0.001730957
2.433177022,-0.001726454
2.433763189,-0.001720271
2.434349355,-0.001715591
2.434935522,-0.001715168
2.435521688,-0.001720953
2.436107855,-0.001733845
2.436694021,-0.001753518
2.437280188,-0.001778383
2.437866354,-0.001805748
2.438452521,-0.001832233
2.439038687,-0.001854414
2.439624853,-0.001869501
2.44021102,-0.001875842
2.440797186,-0.001873129
2.441383353,-0.00186231
2.441969519,-0.001845318
2.442555686,-0.001824719
2.443141852,-0.001803313
2.443728019,-0.001783679
2.444314185,-0.001767688
2.444900352,-0.001756102
2.445486518,-0.001748386
2.446072685,-0.001742855
2.446658851,-0.001737147
2.447245018,-0.001728887
2.447831184,-0.001716342
2.448417351,-0.001698902
2.449003517,-0.001677291
2.449589683,-0.001653556
2.45017585,-0.001630877
2.450762016,-0.00161323
2.451348183,-0.001604881
2.451934349,-0.001609722
2.452520516,-0.001630526
2.453106682,-0.001668294
2.453692849,-0.001721874
2.454279015,-0.001787981
2.454865182,-0.001861632
2.455451348,-0.001936921
2.456037515,-0.002007921
2.456623681,-0.002069522
2.457209848,-0.002118029
2.457796014,-0.002151478
2.458382181,-0.002169687
2.458968347,-0.002174059
2.459554513,-0.002167133
2.46014068,-0.002151896
2.460726846,-0.002131006
2.461313013,-0.002106136
2.461899179,-0.002077625
2.462485346,-0.002044501
2.463071512,-0.002004804
2.463657679,-0.001956114
2.464243845,-0.001896195
2.464830012,-0.00182364
2.465416178,-0.001738418
2.466002345,-0.001642155
2.466588511,-0.001538081
2.467174678,-0.001430676
2.467760844,-0.001325125
2.468347011,-0.001226739
2.468933177,-0.001140358
2.469519343,-0.001069748
2.47010551,-0.001017025
2.470691676,-0.000982261
2.471277843,-0.0009635
2.471864009,-0.000957262
2.472450176,-0.00095939
2.473036342,-0.000965905
2.473622509,-0.000973576
2.474208675,-0.000980149
2.474794842,-0.000984365
2.475381008,-0.000985924
2.475967175,-0.000985362
2.476553341,-0.000983755
2.477139508,-0.000982207
2.477725674,-0.000981274
2.478311841,-0.000980558
2.478898007,-0.000978644
2.479484174,-0.000973355
2.48007034,-0.000962219
2.480656506,-0.000942985
2.481242673,-0.000914109
2.481828839,-0.000875135
2.482415006,-0.000826879
2.483001172,-0.000771388
2.483587339,-0.000711662
2.484173505,-0.000651223
2.484759672,-0.00059363
2.485345838,-0.000542023
2.485932005,-0.000498709
2.486518171,-0.000464835
2.487104338,-0.000440173
2.487690504,-0.00042314
2.488276671,-0.000411116
2.488862837,-0.000401039
2.489449004,-0.000390111
2.49003517,-0.00037635
2.490621336,-0.000358855
2.491207503,-0.000337771
2.491793669,-0.000314097
2.492379836,-0.000289438
2.492966002,-0.000265706
2.493552169,-0.000244745
2.494138335,-0.000227882
2.494724502,-0.000215534
2.495310668,-0.000207042
2.495896835,-0.000200792
2.496483001,-0.00019457
2.497069168,-0.00018601
2.497655334,-0.000172992
2.498241501,-0.000153949
2.498827667,-0.000128073
2.499413834,-9.54E-05
2.5,-5.68E-05
2.500586166,-1.37E-05
2.501172333,3.21E-05
2.501758499,7.92E-05
2.502344666,0.000126308
2.502930832,0.000172741
2.503516999,0.000218368
2.504103165,0.000263499
2.504689332,0.000308779
2.505275498,0.000355005
2.505861665,0.000402851
2.506447831,0.000452601
2.507033998,0.000503994
2.507620164,0.000556287
2.508206331,0.000608494
2.508792497,0.00065969
2.509378664,0.000709239
2.50996483,0.000756891
2.510550996,0.00080281
2.511137163,0.000847555
2.511723329,0.000892038
2.512309496,0.00093739
2.512895662,0.000984704
2.513481829,0.001034708
2.514067995,0.001087477
2.514654162,0.001142322
2.515240328,0.001197872
2.515826495,0.001252311
2.516412661,0.001303644
2.516998828,0.00134996
2.517584994,0.001389644
2.518171161,0.001421584
2.518757327,0.001445336
2.519343494,0.001461186
2.51992966,0.001470057
2.520515826,0.001473255
2.521101993,0.001472152
2.521688159,0.001467908
2.522274326,0.001461307
2.522860492,0.001452719
2.523446659,0.001442167
2.524032825,0.001429468
2.524618992,0.001414448
2.525205158,0.001397193
2.525791325,0.001378266
2.526377491,0.001358841
2.526963658,0.001340683
2.527549824,0.001325989
2.528135991,0.001317119
2.528722157,0.001316271
2.529308324,0.001325151
2.52989449,0.001344677
2.530480657,0.001374766
2.531066823,0.001414268
2.531652989,0.00146108
2.532239156,0.001512419
2.532825322,0.001565207
2.533411489,0.001616482
2.533997655,0.001663777
2.534583822,0.001705425
2.535169988,0.001740745
2.535756155,0.001770063
2.536342321,0.001794537
2.536928488,0.001815828
2.537514654,0.001835686
2.538100821,0.001855565
2.538686987,0.001876322
2.539273154,0.001898037
2.53985932,0.001919983
2.540445487,0.001940745
2.541031653,0.001958519
2.541617819,0.001971523
2.542203986,0.001978428
2.542790152,0.001978695
2.543376319,0.001972727
2.543962485,0.001961839
2.544548652,0.001948076
2.545134818,0.001933924
2.545720985,0.001921921
2.546307151,0.00191421
2.546893318,0.001912095
2.547479484,0.00191575
2.548065651,0.001924165
2.548651817,0.001935361
2.549237984,0.001946782
2.54982415,0.00195573
2.550410317,0.001959765
2.550996483,0.001957048
2.551582649,0.001946609
2.552168816,0.001928516
2.552754982,0.001903848
2.553341149,0.001874456
2.553927315,0.001842535
2.554513482,0.001810168
2.555099648,0.001778943
2.555685815,0.001749731
2.556271981,0.001722601
2.556858148,0.001696871
2.557444314,0.001671294
2.558030481,0.001644374
2.558616647,0.001614778
2.559202814,0.001581727
2.55978898,0.001545267
2.560375147,0.001506336
2.560961313,0.00146666
2.561547479,0.001428509
2.562133646,0.001394349
2.562719812,0.001366422
2.563305979,0.00134631
2.563892145,0.001334565
2.564478312,0.001330549
2.565064478,0.001332527
2.565650645,0.001337997
2.566236811,0.001344118
2.566822978,0.001348173
2.567409144,0.001347965
2.567995311,0.001342149
2.568581477,0.001330457
2.569167644,0.001313749
2.56975381,0.001293845
2.570339977,0.001273147
2.570926143,0.001254148
2.571512309,0.001238922
2.572098476,0.001228707
2.572684642,0.001223632
2.573270809,0.001222634
2.573856975,0.001223582
2.574443142,0.001223626
2.575029308,0.00121968
2.575615475,0.001208956
2.576201641,0.00118942
2.576787808,0.001160083
2.577373974,0.001121106
2.577960141,0.001073727
2.578546307,0.001020032
2.579132474,0.000962594
2.57971864,0.000904026
2.580304807,0.000846524
2.580890973,0.000791513
2.58147714,0.000739459
2.582063306,0.00068992
2.582649472,0.000641785
2.583235639,0.000593616
2.583821805,0.000544008
2.584407972,0.000491909
2.584994138,0.000436867
2.585580305,0.000379189
2.586166471,0.000319959
2.586752638,0.000260882
2.587338804,0.000203956
2.587924971,0.000151049
2.588511137,0.000103518
2.589097304,6.20E-05
2.58968347,2.62E-05
2.590269637,-4.77E-06
2.590855803,-3.23E-05
2.59144197,-5.79E-05
2.592028136,-8.32E-05
2.592614302,-0.000109128
2.593200469,-0.000135908
2.593786635,-0.000162818
2.594372802,-0.000188312
2.594958968,-0.000210352
2.595545135,-0.000226859
2.596131301,-0.000236177
2.596717468,-0.000237429
2.597303634,-0.000230746
2.597889801,-0.000217367
2.598475967,-0.000199576
2.599062134,-0.000180488
2.5996483,-0.000163644
2.600234467,-0.000152513
2.600820633,-0.000149997
2.6014068,-0.000158071
2.601992966,-0.000177609
2.602579132,-0.000208399
2.603165299,-0.000249266
2.603751465,-0.000298289
2.604337632,-0.000353102
2.604923798,-0.000411284
2.605509965,-0.000470759
2.606096131,-0.000530093
2.606682298,-0.000588576
2.607268464,-0.000646083
2.607854631,-0.000702794
2.608440797,-0.000758909
2.609026964,-0.000814431
2.60961313,-0.000869026
2.610199297,-0.00092192
2.610785463,-0.000971853
2.61137163,-0.001017149
2.611957796,-0.001055963
2.612543962,-0.001086669
2.613130129,-0.001108254
2.613716295,-0.001120609
2.614302462,-0.001124618
2.614888628,-0.001122091
2.615474795,-0.001115602
2.616060961,-0.001108263
2.616647128,-0.001103454
2.617233294,-0.001104479
2.617819461,-0.001114189
2.618405627,-0.001134633
2.618991794,-0.001166825
2.61957796,-0.001210678
2.620164127,-0.001265062
2.620750293,-0.001327964
2.62133646,-0.001396712
2.621922626,-0.001468278
2.622508792,-0.001539662
2.623094959,-0.001608292
2.623681125,-0.001672327
2.624267292,-0.00173077
2.624853458,-0.001783369
2.625439625,-0.001830362
2.626025791,-0.001872198
2.626611958,-0.001909284
2.627198124,-0.001941798
2.627784291,-0.001969522
2.628370457,-0.001991722
2.628956624,-0.002007128
2.62954279,-0.0020141
2.630128957,-0.002011019
2.630715123,-0.001996773
2.63130129,-0.001971195
2.631887456,-0.001935265
2.632473623,-0.001891083
2.633059789,-0.001841663
2.633645955,-0.001790671
2.634232122,-0.001742116
2.634818288,-0.001699949
2.635404455,-0.001667561
2.635990621,-0.001647243
2.636576788,-0.00163975
2.637162954,-0.001644146
2.637749121,-0.001657984
2.638335287,-0.001677815
2.638921454,-0.001699864
2.63950762,-0.00172071
2.640093787,-0.001737799
2.640679953,-0.001749717
2.64126612,-0.001756271
2.641852286,-0.001758414
2.642438453,-0.001758015
2.643024619,-0.001757428
2.643610785,-0.001758885
2.644196952,-0.001763847
2.644783118,-0.001772544
2.645369285,-0.001783861
2.645955451,-0.001795574
2.646541618,-0.001804809
2.647127784,-0.0018086
2.647713951,-0.001804473
2.648300117,-0.001791001
2.648886284,-0.001768252
2.64947245,-0.001737981
2.650058617,-0.001703461
2.650644783,-0.001668989
2.65123095,-0.001639192
2.651817116,-0.001618347
2.652403283,-0.001609773
2.652989449,-0.001615289
2.653575615,-0.001634766
2.654161782,-0.001665919
2.654747948,-0.001704545
2.655334115,-0.00174528
2.655920281,-0.001782669
2.656506448,-0.001812143
2.657092614,-0.001830602
2.657678781,-0.001836573
2.658264947,-0.001830141
2.658851114,-0.00181281
2.65943728,-0.001787263
2.660023447,-0.001756889
2.660609613,-0.001725032
2.66119578,-0.001694169
2.661781946,-0.001665332
2.662368113,-0.001637986
2.662954279,-0.001610338
2.663540445,-0.001579902
2.664126612,-0.001544128
2.664712778,-0.001500985
2.665298945,-0.001449454
2.665885111,-0.001389851
2.666471278,-0.001323904
2.667057444,-0.001254524
2.667643611,-0.001185328
2.668229777,-0.001120053
2.668815944,-0.001061979
2.66940211,-0.001013424
2.669988277,-0.000975337
2.670574443,-0.000947054
2.67116061,-0.000926333
2.671746776,-0.000909802
2.672332943,-0.000893745
2.672919109,-0.000874963
2.673505275,-0.00085139
2.674091442,-0.000822299
2.674677608,-0.000788189
2.675263775,-0.000750545
2.675849941,-0.000711587
2.676436108,-0.000673947
2.677022274,-0.00064018
2.677608441,-0.000612164
2.678194607,-0.000590603
2.678780774,-0.000574865
2.67936694,-0.000563217
2.679953107,-0.000553306
2.680539273,-0.000542682
2.68112544,-0.000529216
2.681711606,-0.000511396
2.682297773,-0.000488535
2.682883939,-0.000460882
2.683470106,-0.000429555
2.684056272,-0.000396265
2.684642438,-0.000362856
2.685228605,-0.000330834
2.685814771,-0.000301017
2.686400938,-0.000273363
2.686987104,-0.000246947
2.687573271,-0.000220067
2.688159437,-0.000190491
2.688745604,-0.000155887
2.68933177,-0.000114369
2.689917937,-6.50E-05
2.690504103,-7.99E-06
2.69109027,5.53E-05
2.691676436,0.000122589
2.692262603,0.00019124
2.692848769,0.000258307
2.693434936,0.000320955
2.694021102,0.00037672
2.694607268,0.00042381
2.695193435,0.000461316
2.695779601,0.00048924
2.696365768,0.000508312
2.696951934,0.000519674
2.697538101,0.000524569
2.698124267,0.00052413
2.698710434,0.000519327
2.6992966,0.000511007
2.699882767,0.000499983
2.700468933,0.000487109
2.7010551,0.00047336
2.701641266,0.000459925
2.702227433,0.000448282
2.702813599,0.000440225
2.703399766,0.000437759
2.703985932,0.000442886
2.704572098,0.000457315
2.705158265,0.000482196
2.705744431,0.000517936
2.706330598,0.000564135
2.706916764,0.000619654
2.707502931,0.000682804
2.708089097,0.000751622
2.708675264,0.000824182
2.70926143,0.000898869
2.709847597,0.000974563
2.710433763,0.001050681
2.71101993,0.001127104
2.711606096,0.00120399
2.712192263,0.00128152
2.712778429,0.001359608
2.713364596,0.001437638
2.713950762,0.001514287
2.714536928,0.001587523
2.715123095,0.00165477
2.715709261,0.001713224
2.716295428,0.001760231
2.716881594,0.001793651
2.717467761,0.00181218
2.718053927,0.001815605
2.718640094,0.001804912
2.71922626,0.001782219
2.719812427,0.001750483
2.720398593,0.001713059
2.72098476,0.001673214
2.721570926,0.001633714
2.722157093,0.001596527
2.722743259,0.001562669
2.723329426,0.001532209
2.723915592,0.001504463
2.724501758,0.001478381
2.725087925,0.001453064
2.725674091,0.001428258
2.726260258,0.001404662
2.726846424,0.001383979
2.727432591,0.001368735
2.728018757,0.001361941
2.728604924,0.001366659
2.72919109,0.001385506
2.729777257,0.001420131
2.730363423,0.001470765
2.73094959,0.001535982
2.731535756,0.001612791
2.732121923,0.001697007
2.732708089,0.001783815
2.733294256,0.001868335
2.733880422,0.001946122
2.734466589,0.00201358
2.735052755,0.002068285
2.735638921,0.002109175
2.736225088,0.002136526
2.736811254,0.002151678
2.737397421,0.002156553
2.737983587,0.00215314
2.738569754,0.002143102
2.73915592,0.002127561
2.739742087,0.002107068
2.740328253,0.002081683
2.74091442,0.002051161
2.741500586,0.002015225
2.742086753,0.001973917
2.742672919,0.001927891
2.743259086,0.001878575
2.743845252,0.001828089
2.744431419,0.001778994
2.745017585,0.001733928
2.745603751,0.001695239
2.746189918,0.001664626
2.746776084,0.001642838
2.747362251,0.001629479
2.747948417,0.001623004
2.748534584,0.001620969
2.74912075,0.00162047
2.749706917,0.001618665
2.750293083,0.001613218
2.75087925,0.001602618
2.751465416,0.00158637
2.752051583,0.001565056
2.752637749,0.001540258
2.753223916,0.001514286
2.753810082,0.001489742
2.754396249,0.001468994
2.754982415,0.001453709
2.755568581,0.001444564
2.756154748,0.001441156
2.756740914,0.00144211
2.757327081,0.001445327
2.757913247,0.00144835
2.758499414,0.001448812
2.75908558,0.001444891
2.759671747,0.001435654
2.760257913,0.001421208
2.76084408,0.001402623
2.761430246,0.001381686
2.762016413,0.001360547
2.762602579,0.00134132
2.763188746,0.001325657
2.763774912,0.001314353
2.764361079,0.001307073
2.764947245,0.001302316
2.765533411,0.001297647
2.766119578,0.001290129
2.766705744,0.001276805
2.767291911,0.001255115
2.767878077,0.001223208
2.768464244,0.001180163
2.76905041,0.00112613
2.769636577,0.001062321
2.770222743,0.000990813
2.77080891,0.000914163
2.771395076,0.000834959
2.771981243,0.000755457
2.772567409,0.000677403
2.773153576,0.000602036
2.773739742,0.00053019
2.774325909,0.000462435
2.774912075,0.000399251
2.775498242,0.000341248
2.776084408,0.000289404
2.776670574,0.000245244
2.777256741,0.000210829
2.777842907,0.000188514
2.778429074,0.000180522
2.77901524,0.000188465
2.779601407,0.00021292
2.780187573,0.00025314
2.78077374,0.000306904
2.781359906,0.000370551
2.781946073,0.000439205
2.782532239,0.0005072
2.783118406,0.000568664
2.783704572,0.000618158
2.784290739,0.000651241
2.784876905,0.000664862
2.785463072,0.000657551
2.786049238,0.00062939
2.786635404,0.000581837
2.787221571,0.000517405
2.787807737,0.000439249
2.788393904,0.000350709
2.78898007,0.000254877
2.789566237,0.000154287
2.790152403,5.08E-05
2.79073857,-5.43E-05
2.791324736,-0.000159997
2.791910903,-0.000265419
2.792497069,-0.000369427
2.793083236,-0.000470558
2.793669402,-0.000566944
2.794255569,-0.000656329
2.794841735,-0.000736201
2.795427902,-0.000804073
2.796014068,-0.00085787
2.796600234,-0.000896323
2.797186401,-0.000919243
2.797772567,-0.000927588
2.798358734,-0.000923343
2.7989449,-0.000909278
2.799531067,-0.000888655
2.800117233,-0.0008649
2.8007034,-0.000841263
2.801289566,-0.000820483
2.801875733,-0.000804529
2.802461899,-0.000794485
2.803048066,-0.000790599
2.803634232,-0.000792472
2.804220399,-0.000799318
2.804806565,-0.000810236
2.805392732,-0.000824477
2.805978898,-0.000841653
2.806565064,-0.00086188
2.807151231,-0.000885787
2.807737397,-0.000914391
2.808323564,-0.000948822
2.80890973,-0.000989972
2.809495897,-0.001038135
2.810082063,-0.001092761
2.81066823,-0.001152377
2.811254396,-0.001214689
2.811840563,-0.001276782
2.812426729,-0.0013354
2.813012896,-0.001387282
2.813599062,-0.001429609
2.814185229,-0.00146049
2.814771395,-0.001479383
2.815357562,-0.001487247
2.815943728,-0.001486382
2.816529894,-0.001480046
2.817116061,-0.001472015
2.817702227,-0.001466197
2.818288394,-0.001466271
2.81887456,-0.001475255
2.819460727,-0.001495038
2.820046893,-0.001526007
2.82063306,-0.001566978
2.821219226,-0.001615501
2.821805393,-0.001668423
2.822391559,-0.001722487
2.822977726,-0.001774793
2.823563892,-0.001823066
2.824150059,-0.001865798
2.824736225,-0.00190232
2.825322392,-0.001932777
2.825908558,-0.001957945
2.826494725,-0.001978861
2.827080891,-0.001996356
2.827667057,-0.002010661
2.828253224,-0.002021216
2.82883939,-0.002026741
2.829425557,-0.0020255
2.830011723,-0.002015681
2.83059789,-0.001995837
2.831184056,-0.001965314
2.831770223,-0.001924606
2.832356389,-0.001875539
2.832942556,-0.001821227
2.833528722,-0.001765769
2.834114889,-0.001713756
2.834701055,-0.001669691
2.835287222,-0.001637413
2.835873388,-0.001619594
2.836459555,-0.001617313
2.837045721,-0.001629799
2.837631887,-0.001654445
2.838218054,-0.001687198
2.83880422,-0.001723324
2.839390387,-0.001758315
2.839976553,-0.001788656
2.84056272,-0.001812222
2.841148886,-0.001828307
2.841735053,-0.001837444
2.842321219,-0.001841131
2.842907386,-0.001841477
2.843493552,-0.001840713
2.844079719,-0.001840556
2.844665885,-0.001841609
2.845252052,-0.00184302
2.845838218,-0.001842575
2.846424385,-0.001837196
2.847010551,-0.001823655
2.847596717,-0.001799309
2.848182884,-0.001762674
2.84876905,-0.001713789
2.849355217,-0.001654351
2.849941383,-0.001587599
2.85052755,-0.001517939
2.851113716,-0.00145034
2.851699883,-0.0013896
2.852286049,-0.001339606
2.852872216,-0.001302737
2.853458382,-0.00127948
2.854044549,-0.001268343
2.854630715,-0.001266146
2.855216882,-0.00126868
2.855803048,-0.001271637
2.856389215,-0.001271518
2.856975381,-0.001266255
2.857561547,-0.001255417
2.858147714,-0.001240066
2.85873388,-0.001222448
2.859320047,-0.001205595
2.859906213,-0.001192807
2.86049238,-0.001186988
2.861078546,-0.001189925
2.861664713,-0.001201745
2.862250879,-0.001220765
2.862837046,-0.001243807
2.863423212,-0.00126684
2.864009379,-0.001285702
2.864595545,-0.001296725
2.865181712,-0.001297202
2.865767878,-0.001285698
2.866354045,-0.001262237
2.866940211,-0.001228289
2.867526377,-0.001186476
2.868112544,-0.001140022
2.86869871,-0.001092079
2.869284877,-0.001045111
2.869871043,-0.001000483
2.87045721,-0.000958274
2.871043376,-0.00091733
2.871629543,-0.000875569
2.872215709,-0.000830521
2.872801876,-0.000779999
2.873388042,-0.000722703
2.873974209,-0.000658544
2.874560375,-0.000588647
2.875146542,-0.000515098
2.875732708,-0.000440599
2.876318875,-0.000368088
2.876905041,-0.000300362
2.877491208,-0.000239665
2.878077374,-0.000187302
2.87866354,-0.000143403
2.879249707,-0.000106947
2.879835873,-7.61E-05
2.88042204,-4.85E-05
